ID,name,address,zipcode,city,st,citystzip,country,type,Include,website,contact_fkey,hours,tags,desc_english,lang_other,desc_lang_other,image_fkey,image_licsense,image_credit,email,ismailpub,phone_private,phone_public,lon,lat,temp_lon,temp_lat,Source,Completed by,organic,fair-trade,coop,coop_type
335,Free Geek,3411 W. Diversey Ave,60647,Chicago,IL,"Chicago, IL 60647",USA,Second Hand Shop,yes,freegeekchicago.org,,,,,,,,,,,,,,-87.71257139,41.93192744,#ERROR!,#ERROR!,Steve Ediger,SE,,,,
336,Freedom Road Coop,4441 North Malden Street,60640,Chicago,IL,"Chicago, IL 60640",USA,,no,http://www.uhab.org/coopresearch,,,,,,,,,,,,,,-87.6619599,41.962886,,,SEWG,DC,,,,
337,Fresh Taste,5555 N. Sheridan Rd. #18,60640,Chicago,IL,"Chicago, IL 60640",USA,Association Office,yes,www.freshtaste.org,,,,,,,,,,,,,,-87.65507625,41.98292871,#ERROR!,#ERROR!,Accelerate77,SE,,,,
338,Friends of the Chicago River,"411 S. Wells St., #800",60607,Chicago,IL,"Chicago, IL 60607",USA,Association Office,yes,www.chicagoriver.org,,,,,,,,,,,,,,-87.63360029,41.87672746,#ERROR!,#ERROR!,Accelerate77,SE,,,,
339,Friends of the Forest Preserves,"542 S. Dearborn St., #400",60604,Chicago,IL,"Chicago, IL 60604",USA,Association Office,yes,www.fotfp.org,,,,,,,,,,,,,,-87.62931507,41.87520973,#ERROR!,#ERROR!,Accelerate77,SE,,,,
340,Fulton Community Garden,2946 W. Fulton St.,60612,Chicago,IL,"Chicago, IL 60612",USA,Community Garden,yes,https://www.facebook.com/29462948WFultonStCommunityGarden,,,,,,,,,,,,,,-87.70005416,41.88658273,#ERROR!,#ERROR!,Accelerate77,SE,,,,
341,Fulton Flower and Vegetable Garden,4427 W Fulton St,,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,-87.736766,41.885141,,,SEWG,DC,,,,
342,Fulton St. Flower and Vegetable Garden,4427 W. Fulton St.,60644,Chicago,IL,"Chicago, IL 60644",USA,Community Garden,yes,https://www.facebook.com/FultonGarden/,,,,,,,,,,,,,,-87.73638515,41.88527608,#ERROR!,#ERROR!,Accelerate77,SE,,,,
343,Fulton Street Collective,"1821 W. Hubbard Street, Suite 307",60622,Chicago,IL,"Chicago, IL 60622",USA,Arts Centre,yes,fultonstreetcollective.com,,,,,,,,,,,,,773-852-2481,-87.67249335,41.88970161,#ERROR!,#ERROR!,Shareable Map,SE,,,,
344,FWD Collective,,,Chicago,IL,"Chicago, IL ",USA,Workers Collective,no adrs,https://fwdcollective.io/page/chicago,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
345,Gage Park Branch Library,2807 W. 55th Street,60632,Chicago,IL,"Chicago, IL 60632",USA,Library,yes,http://www.chipublib.org/locations/30,,,,,,,,,,,,,,-87.69406996,41.79359549,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
346,GAIA Movement,8918 S. Green Street,60620,Chicago,Il,"Chicago, Il 60620",USA,Social Workshop,yes,http://gaia-movement-usa.org/,,,,,,,,,,,,,,-87.64422233,41.73222166,#ERROR!,#ERROR!,Accelerate77,SE,,,,
347,Galewood-Mont Clare Branch Library,6871 W. Belden Avenue,60707,Chicago,IL,"Chicago, IL 60707",USA,Library,yes,http://www.chipublib.org/locations/31,,,,,,,,,,,,,,-87.79752564,41.9210572,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
349,Hoxie Prairie Garden,10549 S. Hoxie Ave.,60617,Chicago,IL,"Chicago, IL 60617",USA,Community Garden,yes,https://www.facebook.com/Hoxie-prairie-gardens-307176966486372,,,,,,,,,,,,,,-87.56072557,41.70323081,#ERROR!,#ERROR!,Accelerate77,,,,,
348,Garden Resources of Woodlawn (GRoW),6145 S Dorchester Ave,60637,Chicago,IL,"Chicago, IL 60637",USA,Community Garden,yes,https://www.facebook.com/GROW-Garden-Resources-of-Woodlawn-167230636665709/,,,,,,,,,,,,,,-87.59131385,41.78309103,#ERROR!,#ERROR!,Accelerate77,SE,,,,
350,Garfield Park Community Council,300 N. Central Park Ave,60624,Chicago,IL,"Chicago, IL 60624",USA,Association Office,yes,www.gpcommunitycouncil.org,,,,,,,,,,,,,,-87.71615856,41.88758912,#ERROR!,#ERROR!,Accelerate77,SE,,,,
351,Garfield Park Community Market *,200 N. Kedzie Ave.,60612,Chicago,IL,"Chicago, IL 60612",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.70631005,41.88437307,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
352,Garfield Park Community Market *,200 N. Kedzie Ave.,60612,Chicago,IL,"Chicago, IL 60612",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.70631005,41.88437307,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
353,Garfield Ridge Branch Library,6348 S. Archer Avenue,60638,Chicago,IL,"Chicago, IL 60638",USA,Library,yes,http://www.chipublib.org/locations/26,,,,,,,,,,,,,,-87.77991514,41.79295074,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
354,Gary Comer Youth Center,7200 S. Ingleside Avenue,60619,Chicago,IL,"Chicago, IL 60619",USA,Social Workshop,yes,http://www.gcychome.org/,,,,,,,,,,,,,,-87.60195308,41.76410314,#ERROR!,#ERROR!,Accelerate77,SE,,,,
355,Gender Just,,,Chicago,IL,"Chicago, IL ",USA,social Workshop,no adrs,http://genderjust.wixsite.com/genderjust,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
356,Genesis Cooperative,7019 S Merrill,60649,Chicago,IL,"Chicago, IL 60649",USA,Housing Coop,yes,https://www.facebook.com/GenesisChicago,,,,,,,,,,,,,,-87.57258266,41.76768025,#ERROR!,#ERROR!,Fellowship of Intentional Communities,SE,,,,
357,Genesis Cooperative Housing,7019 South Merrill Avenue,60649,Chicago,IL,"Chicago, IL 60649",USA,Housing Coop,yes,https://www.facebook.com/GenesisChicago,,,,,,,,,,,,,,-87.57258266,41.76768025,#ERROR!,#ERROR!,Shareable Map,SE,,,,
358,George & Seeley Community Garden,2025 W. George St.,60618,Chicago,IL,"Chicago, IL 60618",USA,Community Garden,yes,https://www.facebook.com/George-Seeley-Community-Garden-210489818978267/,,,,,,,,,,,,,,-87.67879224,41.93401181,#ERROR!,#ERROR!,Accelerate77,SE,,,,
359,Gill Park Cooperative,810 w Grace,60613,Chicago,IL,"Chicago, IL 60613",USA,Housing Coop,Yes,http://www.uhab.org/coopresearch,,,,,,,,,,,,,,-87.6501183,41.951378,#ERROR!,#ERROR!,SEWG,DC,,,,
360,Ginkgo Organic Gardens,4055-59 N Kenmore Ave,60613,Chicago,IL,"Chicago, IL 60613",USA,Community Garden,yes,http://www.ginkgogardens.org/?refreshed,,,,,,,,,,,,,,-87.66121,41.955735,#ERROR!,#ERROR!,Neighborspace,SE,,,,
361,Glenwood Sunday Market,1448 W. Morse Ave,60626,Chicago,IL,"Chicago, IL 60626",USA,Farmers Market,yes,www.glenwoodsundaymarket.org,,,,,,,,,,,,,,-87.66698614,42.00797809,#ERROR!,#ERROR!,Accelerate77,SE,,,,
362,Glenwood Sunday Market,6950 N. Glenwood Ave.,60626,Chicago,IL,"Chicago, IL 60626",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.66627348,42.00812778,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
363,Global Garden Refugee Training Farm,2951 W. Lawrence,60625,Chicago,IL,"Chicago, IL 60625",USA,Community Garden,yes,https://www.facebook.com/Global-Garden-Refugee-Training-Farm-512136075471854/,,,,,,,,,,,,,,-87.70291957,41.96840948,#ERROR!,#ERROR!,Accelerate77,SE,,,,
364,Good Shepherd Credit Union,5700 S Prairie Ave,60637,Chicago,IL,"Chicago, IL 60637",USA,Credit Union,yes,http://creditunionaccess.com/cu81117.htm,,,,,,,,,,,,,(773)684-6561,-87.61921978,41.79110957,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
365,Grant Park Conservancy,330 S. Michigan Ave #1505,60604,Chicago,IL,"Chicago, IL 60604",USA,Association Office,yes,www.grantparkconservancy.com,,,,,,,,,,,,,,-87.62432905,41.87788251,#ERROR!,#ERROR!,Accelerate77,SE,,,,
366,Grassroots Ecology,Rogers Park,,Chicago,IL,"Chicago, IL ",USA,Social Workshop,no,https://www.grassrootsecology.org/,,,,,,,,,,,,,,-87.6695529,42.010636,,,SEWG,DC,,,,
367,Greater Auburn Gresham Dev. Corp.,1120 West 79th Street,60620,Chicago,Il,"Chicago, Il 60620",USA,Association Office,yes,https://www.gagdc.org,,,,,,,,,,,,,,-87.65217323,41.75060872,#ERROR!,#ERROR!,Accelerate77,SE,,,,
368,Greater Englewood Com. Dev. Corp.,945 W. 69th St,60621,Chicago,IL,"Chicago, IL 60621",USA,Association Office,yes,http://greaterenglewoodcdc.org/; http://www.facebook.com/pages/Greater-Englewood-CDC/340880019277783,,,,,,,,,,,,,,-87.64840148,41.7686897,#ERROR!,#ERROR!,Accelerate77,SE,,,,
369,Greater Grand Crossing Branch Library,1000 E. 73rd Street,60619,Chicago,IL,"Chicago, IL 60619",USA,Library,yes,http://www.chipublib.org/locations/172/,,,,,,,,,,,,,,-87.60054942,41.76237519,#ERROR!,#ERROR!,Accelerate77,SE,,,,
370,Greater Independence Park Neighborhood Assoc.,3945 N. Springfield Ave.,60618,Chicago,IL,"Chicago, IL 60618",USA,Association Office,yes,http://gipna.org/,,,,,,,,,,,,,,-87.72507872,41.95267581,#ERROR!,#ERROR!,Accelerate77,SE,,,,
371,Greater Institutional A.M.E. Church Credit Union,7800 S Indiana Ave,60619,Chicago,IL,"Chicago, IL 60619",USA,Credit Union,yes,http://creditunionaccess.com/cu65433.htm,,,,,,,,,,,,,(773)873-0880,-87.61989981,41.75284578,#ERROR!,#ERROR!,creditunionaccess.com,SE,,,,
372,Greater Lawndale Heritage,109 S. Lawndale Ave.,60623,Chicago,IL,"Chicago, IL 60623",USA,Association Office,yes,http://nlgreeningcommittee.org/,,,,,,,,,,,,,,-87.71724,41.846636,#ERROR!,#ERROR!,Accelerate77,SE,,,,
373,Greater Southwest Development Corporation,2601 West 63rd Street,60629,Chicago,IL,"Chicago, IL 60629",USA,Association Office,yes,http://www.greatersouthwest.org/,,,,,,,,,,,,,,-87.6885426,41.77909763,#ERROR!,#ERROR!,Accelerate77,SE,,,,
374,Green Chicago Restaurant Coalition,4554 N Springfield Ave,60625,Chicago,IL,"Chicago, IL 60625",USA,Resturaunt,yes,http://www.greenchicago.org/#an-environmental-conservation-nonprofit,,,,,,,,,,,,,,-87.72555054,41.96382073,#ERROR!,#ERROR!,Shareable Map,SE,,,,
376,Green City Market,1800 N. Clark St.,60614,Chicago,IL,"Chicago, IL 60614",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.63398077,41.9148328,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
375,Green City Market,2613 W. Lawrence Avenue ,60625,Chicago,IL,"Chicago, IL 60625",USA,Farmers Market,yes,www.greencitymarket.org,,,,,,,,,,,,,,-87.69432489,41.96847627,#ERROR!,#ERROR!,Accelerate77,SE,,,,
377,Green City Market – West Loop,211 S. Peoria St.,60607,Chicago,IL,"Chicago, IL 60607",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.64952377,41.87904717,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
378,Green Grocer,1402 W. Grand Ave,60608,Chicago,IL,"Chicago, IL 60608",USA,greengrocer,yes,http://www.greengrocerchicago.com,,,,,,,,,,,,,,-87.66238859,41.89111651,#ERROR!,#ERROR!,Accelerate77,SE,,,,
379,GreenHouse Garden,1100 N Wood St,60622,Chicago,IL,"Chicago, IL 60622",USA,Community Garden,yes,https://www.facebook.com/tomandwood,,,,,,,,,,,,,,-87.6725401,41.9015248,#ERROR!,#ERROR!,SEWG,DC,,,,
380,GreenRise Intentional Community,4750 N Sheridan Rd,60640,Chicago,IL,"Chicago, IL 60640",USA,Housing Coop,yes,https://www.ica-usa.org/community.html,,,,,,,,,,,,,,-87.65490013,41.96819205,#ERROR!,#ERROR!,Fellowship of Intentional Communities,SE,,,,
381,Growing Home Inc.,2732 North Clark Street #310,60614,Chicago,Il,"Chicago, Il 60614",USA,Social Workshop,yes,http://growinghomeinc.org/,,,,,,,,,,,,,,-87.6447783,41.9320304,#ERROR!,#ERROR!,Accelerate77,SE,,,,
382,Growing Power,3333 S Iron St,60608,Chicago,IL,"Chicago, IL 60608",USA,Farm,yes,www.growingpower.org,,,,,,,,,,,,,,-87.66195179,41.83381393,#ERROR!,#ERROR!,Shareable Map,SE,,,,
383,Growing Power- Iron Street Farm,3333 S. Iron St,60608,Chicago,IL,"Chicago, IL 60608",USA,Farm,yes,http://www.ironstreetfarm.com/,,,,,,,,,,,,,,-87.66195179,41.83381393,#ERROR!,#ERROR!,Accelerate77,SE,,,,
384,Hall Branch Library,4801 S. Michigan Avenue,60615,Chicago,IL,"Chicago, IL 60615",USA,Library,yes,http://www.chipublib.org/locations/33,,,,,,,,,,,,,,-87.62269677,41.80745903,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
385,Harold Washington Cultural Center,4701 S. Martin Luther King Drive,60653,Chicago,IL,"Chicago, IL 60653",USA,Arts Centre,yes,http://www.broadwayinbronzeville.com/about/,,,,,,,,,,,,,,-87.612036,41.820185,#ERROR!,#ERROR!,Accelerate77,SE,,,,
386,Harold Washington Library Center Main Library,400 S. State Street,60605,Chicago,IL,"Chicago, IL 60605",USA,Library,yes,http://wwwchipublib.org/locations/15,,,,,,,,,,,,,,-87.62774182,41.87692111,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
387,Harold Washington Unity Cooperative,636 n Albany,60612,Chicago,IL,"Chicago, IL 60612",USA,Housing Coop,yes,http://www.bickerdike.org/index.php/bickerdike-apartments/our-properties/harold-washington-unity-coop,,,,,,,,,,,,,,-87.7043489,41.893113,#ERROR!,#ERROR!,SEWG,DC,,,,
388,Harper Square Housing Co-Op,4800 S Lake Park Ave,60615,Chicago,IL,"Chicago, IL 60615",USA,Housing Coop,yes,http://www.realtymortgageco.com/find-apartment/neighborhoods/south-shore-harper-square-cooperative/,,,,,,,,,,,,,,-87.59071673,41.80802304,#ERROR!,#ERROR!,Shareable Map,SE,,,,
389,HAYMAKER GYM,656 W Barry Ave,60618,Chicago,IL,"Chicago, IL 60618",USA,Community Center,yes,https://www.facebook.com/haymakerchi/,,,,,,,,,,,,,,,,#ERROR!,#ERROR!,SEWG,DC,,,,
390,Healthy Food Hub at South Shore Good Foods Market,2423 E. 75th St.,60649,Chicago,IL,"Chicago, IL 60649",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.56549482,41.75890786,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
391,Heartland Housing Inc,208 S La Salle St # 1818,60604,Chicago,IL,"Chicago, IL 60604",USA,assisted living place,yes,http://www.heartlandhousing.org/,,,,,,,,,,,,,,-87.63237426,41.87913914,#ERROR!,#ERROR!,Shareable Map,SE,,,,
392,Hegewisch Branch Library,3048 130th Street,60633,Chicago,Il,"Chicago, Il 60633",USA,Library,yes,http://www.chipublib.org/locations/95/,,,,,,,,,,,,,,-87.54921803,41.65925778,#ERROR!,#ERROR!,Accelerate77,SE,,,,
393,HEITMAN PROPERTIES,191 N WACKER DR # 2500,,Chicago,IL,"Chicago, IL ",USA,,no,https://www.heitman.com,,,,,,,,,,,,,312.855.5700,-87.6366064,41.8854097,,,SEWG,DC,,,,
395,Hermitage Manor Co-Op,1717 W Lake St,60612,Chicago,IL,"Chicago, IL 60612",USA,Housing Coop,yes,https://www.facebook.com/pages/Hermitage-Manor-Co-Operative/160077417346088,,,,,,,,,,,,,,-87.66937959,41.885238,#ERROR!,#ERROR!,Shareable Map,SE,,,,
396,Hermitage Street Community Garden,5643 S Hermitage Ave,60636,Chicago,IL,"Chicago, IL 60636",USA,Community Garden,yes,https://www.facebook.com/hermitagecommunitygardens/photos/a.206669536350867.1073741828.205890549762099/216563425361478/?type=3&theater,,,,,,,,,,,,,,-87.66807493,41.79138817,#ERROR!,#ERROR!,Neighborspace,SE,,,,
398,Hermosa Neighborhood Association,4300 West North Avenue,60639,Chicago,IL,"Chicago, IL 60639",USA,Association Office,yes,https://www.facebook.com/ourhermosa?fref=ts,,,,,,,,,,,,,,-87.73389217,41.90993781,#ERROR!,#ERROR!,Accelerate77,SE,,,,
399,Hesed Community Cooperative,2241 S Marshall Blvd Chicago,60623,Chicago,IL,"Chicago, IL 60623",USA,Housing Coop,yes,http://hesedcommunity.com/,,,,,,,,,,,,,,-87.69897756,41.85111012,#ERROR!,#ERROR!,Fellowship of Intentional Communities,SE,,,,
400,Hesed Community,,,Chicago,IL,"Chicago, IL ",USA,Housing Coop,no adrs,http://hesedcommunity.com/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
401,HighSight,315 W Walton St,60610,Chicago,IL,"Chicago, IL 60610",USA,School,yes,highsight.org,,,,,,,,,,,,,,-87.63647347,41.89964286,#ERROR!,#ERROR!,Shareable Map,SE,,,,
402,Historic Pullman Beekeepers,10341 S Prospect Ave,60643,Chicago,Il,"Chicago, Il 60643",USA,beekeeper,yes,https://www.facebook.com/groups/171705946209846/,,,,,,,,,,,,,,-87.66195472,41.70542685,#ERROR!,#ERROR!,Accelerate77,,,,,
403,Hive Chicago,"18 S Michigan Ave, Floor 12",60603,Chicago,IL,"Chicago, IL 60603",USA,Social Workshop,yes,http://hivechicago.org,,,,,,,,,,,,,,-87.6243817,41.88189519,#ERROR!,#ERROR!,Steve Ediger,SE,,,,
404,Honore Street Farm,5830 S. Honore Street,60636,Chicago,IL,"Chicago, IL 60636",USA,Farm,yes,http://growinghomeinc.org/,,,,,,,,,,,,,,-87.67057406,41.78756347,#ERROR!,#ERROR!,Steve Ediger,SE,,,,
405,Hope Organization,6921 S. Halsted Street,60621,Chicago,IL,"Chicago, IL 60621",USA,Social Workshop,yes,http://hopeorgchi.com/,,,,,,,,,,,,,,-87.64440666,41.76846292,#ERROR!,#ERROR!,Accelerate77,SE,,,,
406,Horner Park Farmers Market,2741 W. Montrose Ave.,60618,Chicago,IL,"Chicago, IL 60618",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.69762836,41.96116404,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
407,House of Chloe,10701 S. Champlain Ave.,60628,Chicago,Il,"Chicago, Il 60628",USA,Social Workshop,yes,http://thehouseofchloeinc.org/,,,,,,,,,,,,,,-87.60727029,41.7000751,#ERROR!,#ERROR!,Accelerate77,SE,,,,
408,Howard Area Community Garden,7735 N Hermitage Ave,60626,Chicago,IL,"Chicago, IL 60626",USA,Community Garden,yes,https://www.facebook.com/hacgarden/,,,,,,,,,,,,,,-87.67415581,42.02188361,#ERROR!,#ERROR!,Accelerate77,SE,,,,
410,Humble Parquito Community Garden,1621 N Humboldt Blvd,60647,Chicago,IL,"Chicago, IL 60647",USA,Community Garden,yes,https://www.facebook.com/humble.parquito,,,,,,,,,,,,,,-87.70144227,41.91068628,#ERROR!,#ERROR!,Neighborspace,SE,,,,
411,Humboldt Park Branch Library,1605 N. Troy Street,60647,Chicago,IL,"Chicago, IL 60647",USA,Library,yes,http://www.chipublib.org/locations/39,,,,,,,,,,,,,,-87.70558221,41.91064652,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
412,Hyde Park Art Center,5020 S. Cornell Ave,60615,Chicago,IL,"Chicago, IL 60615",USA,Arts Centre,yes,https://www.facebook.com/HydeParkArtCenter,,,,,,,,,,,,,,-87.58656691,41.80415615,#ERROR!,#ERROR!,Accelerate77,SE,,,,
413,Hyde Park Farmers Market,1704 E 53rd St,60615,Chicago,IL,"Chicago, IL 60615",USA,Farmers Market,yes,https://www.facebook.com/hydeparkchicagofarmersmarket/,,,,,,,,,,,,,,-87.58376978,41.79971612,#ERROR!,#ERROR!,Accelerate77,SE,,,,
414,Hyde Park Farmers Market,53rd St. & Harper Ct.,60615,Chicago,IL,"Chicago, IL 60615",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.604568,41.800635,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
415,Hyde Park Garden Fair,1525 E 53rd St #907,60615,Chicago,IL,"Chicago, IL 60615",USA,Community Garden,yes,http://www.hydeparkgardenfair.org/headerpages/projects.html,,,,,,,,,,,,,,-87.58776898,41.79946811,#ERROR!,#ERROR!,Neighborspace,SE,,,,
416,Hyde Park Neighborhood Club,5480 S. Kenwood Avenue,60615,Chicago,IL,"Chicago, IL 60615",USA,Association Office,yes,http://hpnclub.org/,,,,,,,,,,,,,,-87.59360367,41.79559898,#ERROR!,#ERROR!,Accelerate77,SE,,,,
417,Illinois Caucus for Adolescent Health,"719 S. State St., Floor 4",60605,Chicago,IL,"Chicago, IL 60605",USA,Social Workshop,yes,https://www.icah.org,,,,,,,,,,,,,,,,#ERROR!,#ERROR!,SEWG,DC,,,,
418,ILLINOIS NETWORK CHARTER SCHLS,150 N MICHIGAN AVE # 430,60601,Chicago,IL,"Chicago, IL 60601",USA,,no,https://www.incschools.org/,,,,,,,,,,,,,(312) 629-2063,-87.6248397,41.8848176,,,SEWG,DC,,,,
419,Illinois Worker Cooperative Alliance,,,Chicago,IL,"Chicago, IL ",USA,cooperative,no adrs,https://www.workerscooperativesalliance.org/,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
420,Imagine Englewood If (IEi),730 W. 69th Street,60621,Chicago,IL,"Chicago, IL 60621",USA,Social Workshop,yes,www.imagineenglewoodif.org,,,,,,,,,,,,,,-87.64301322,41.76895202,#ERROR!,#ERROR!,Accelerate77,SE,,,,
421,IMAN Fresh Beats and Eats Farmers Market,2744 W. 63rd St.,60629,Chicago,IL,"Chicago, IL 60629",USA,Farmers Market,yes,https://www.dnainfo.com/chicago/20160407/downtown/chicago-farmers-markets-heres-schedule-map,,,,,,,,,,,,,,-87.69243282,41.77921984,#ERROR!,#ERROR!,City of Chicago Farmers Markets,SE,,,,
422,Independence Branch Library,3548 W. Irving Park Road,60618,Chicago,IL,"Chicago, IL 60618",USA,Library,yes,http://www.chipublib.org/locations/41,,,,,,,,,,,,,,-87.71691762,41.95389289,#ERROR!,#ERROR!,data.cityofchicago.org,SE,,,,
423,Independence Park,"Triangle bounded by N Parkview, W Waveland, N Monticello",,Chicago,IL,"Chicago, IL ",USA,,no,,,,,,,,,,,,,,,0,0,,,SEWG,DC,,,,
424,Industrial Workers of the World,2036 W Montrose Ave,60618,Chicago,IL,"Chicago, IL 60618",USA,union,yes,iww.org,,,,,,,,,,,,,,-87.6804917,41.96152731,#ERROR!,#ERROR!,Shareable Map,SE,,,,
425,Inner-City Muslim Action Network (IMAN),2744 W. 63rd St.,60629,Chicago,IL,"Chicago, IL 60629",USA,Social Workshop,yes,www.imancentral.org,,,,,,,,,,,,,,-87.69243282,41.77921984,#ERROR!,#ERROR!,Accelerate77,SE,,,,
426,INNERVATION DANCE CO-OP,"6147 N. Sheridan Rd, 11B",60660,Chicago,IL,"Chicago, IL 60660",USA,Arts Centre,yes,http://www.innervationdance.org,,,,,,,,,,,,,773.450.0910,-87.6551152,41.9935886,#ERROR!,#ERROR!,SEWG,DC,,,,
427,Inspiration Kitchen of Garfield Park,3504 W. Lake St,60624,Chicago,IL,"Chicago, IL 60624",USA,Resturaunt,yes,http://www.inspirationkitchens.org,,,,,,,,,,,,,,-87.7136675,41.88487325,#ERROR!,#ERROR!,Accelerate77,SE,,,,
428,Institue of Cultural Affairs,4750 N. Sheridan Rd,60640,Chicago,Il,"Chicago, Il 60640",USA,Social Workshop,yes,http://www.ica-usa.org/?page=buildinginfo,,,,,,,,,,,,,,-87.65490013,41.96819205,#ERROR!,#ERROR!,Accelerate77,SE,,,,
429,Institute for Cooperative Economics and Economic Innovation,,,Chicago,IL,"Chicago, IL ",USA,,no,https://www.blue1647.com/cooperative-economics,,,,,,,,,,,,,,,,,,SEWG,DC,,,,
430,Institute of Puerto Rican Arts and Culture,3015 W. Division St.,60622,Chicago,Il,"Chicago, Il 60622",USA,museum,yes,www.IPRAC.ORG,,,,,,,,,,,,,,-87.7022882,41.90278658,#ERROR!,#ERROR!,Accelerate77,SE,,,,
431,Interfaith Committee for Detained Immigrants,10024 S. Central Park Ave ,60655,Chicago,IL,"Chicago, IL 60655",USA,social Workshop,yes,https://www.icdichicago.org,,,,,,,,,,,,,,-87.7120661,41.7107695,#ERROR!,#ERROR!,SEWG,DC,,,,
432,Invisible Institute,6100 S. Blackstone Ave.,60637,Chicago,Il,"Chicago, Il 60637",USA,media,yes,https://invisible.institute/,,,,,,,,,,,,,,-87.59038586,41.78388065,#ERROR!,#ERROR!,Darryl Holliday,SE,,,,
433,IRAQI MUTUAL AID SOCIETY,2600 W PETERSON AVE # 100,60660,Chicago,IL,"Chicago, IL 60660",USA,Social Workshop,Yes,http://www.iraqimutualaid.org/,,,,,,,,,,,,,(773) 409-4597,-87.6947388,41.9907381,#ERROR!,#ERROR!,SEWG,DC,,,,
434,Irving Park Community Food Pantry,3801 N. Keeler Avenue,60641,Chicago,IL,"Chicago, IL 60641",USA,food bank,yes,http://www.irvingparkfoodpantry.com/,,,,,,,,,,,,,,-87.73227726,41.94998379,#ERROR!,#ERROR!,Accelerate77,SE,,,,
435,ISBA MUTUAL INSURANCE CO,223 W OHIO ST,,Chicago,IL,"Chicago, IL ",USA,,no,https://mce.uwcc.wisc.edu/Cooperatives_map/,,,,,,,,,,,,,(800) 473-4722,-87.6350836,41.8921425,,,SEWG,DC,,,,
436,ISKCON-CHICAGO,1716 W LUNT AVE,60626,Chicago,IL,"Chicago, IL 60626",USA,Social Workshop,yes,http://iskconchicago.com/,,,,,,,,,,,,,773 973 0900,-87.6730229,42.0093219,#ERROR!,#ERROR!,SEWG,DC,,,,
